xpath,table,form
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/doesSecurityHaveDemandFeature,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/doesSecurityHaveEnhancementsOnWhichFundRelying,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/doesSecurityHaveGuarantee,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/finalLegalInvestmentMaturityDate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/isFundTreatingAsAcquisitionUnderlyingSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/isThisIlliquidSecurity,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/rating,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/valueOfSecurityExcludingValueOfCapitalSupportAgreement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/RepurchaseAgreement/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/RepurchaseAgreement/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/RepurchaseAgreement/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/RepurchaseAgreement/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/RepurchaseAgreement/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/seriesLevelInformation/isThisSeriesPrimarilyUsedToFundInsuranceCo,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/AvailableForSaleSecuritiesAmortizedCost,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentMaturityDate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentOwnedAtFairValue,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentOwnedBalancePrincipalAmount,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentOwnedPercentOfNetAssets,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/doesSecurityHaveDemandFeature,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/doesSecurityHaveEnhancementsOnWhichFundRelying,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/doesSecurityHaveGuarantee,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/finalLegalInvestmentMaturityDate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/isThisIlliquidSecurity,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/rating,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/valueOfSecurityExcludingValueOfCapitalSupportAgreement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/InvestmentOwnedBalancePrincipalAmount,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/doesSecurityHaveEnhancementsOnWhichFundRelying,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/doesSecurityHaveGuarantee,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/AvailableForSaleSecuritiesAmortizedCost,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/InvestmentMaturityDate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/InvestmentOwnedAtFairValue,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/InvestmentOwnedBalancePrincipalAmount,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/doesSecurityHaveDemandFeature,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/doesSecurityHaveEnhancementsOnWhichFundRelying,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/doesSecurityHaveGuarantee,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/finalLegalInvestmentMaturityDate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/isFundTreatingAsAcquisitionUnderlyingSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/isThisIlliquidSecurity,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/rating,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/valueOfSecurityExcludingValueOfCapitalSupportAgreement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/i,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/enhancementsList/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/enhancementsList/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/enhancementsList/enhancement/enhancementProviderList/Provider/enhancementProvider,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/enhancementsList/enhancement/typeOfEnhancement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/guarantorList/guarantor/O,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/guarantorList/guarantor/O,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/demandFeatureIssuerList/demandFeatureIssuer/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/seriesLevelInformation/isThisSeriesPrimarilyUsedToFundInsuranceCompanySeperate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/doesSecurityHaveDemandFeature,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/finalLegalInvestmentMaturityDate,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/RepurchaseAgreement/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/RepurchaseAgreement/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/RepurchaseAgreement/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/RepurchaseAgreement/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/InvestmentOwnedPercentOfNetAssets,n_mfp,N-MFP
/edgarSubmission/AvailableForSaleSecuritiesAmortizedCost,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/InvestmentOwnedAtFairValue,n_mfp,N-MFP
/edgarSubmission/InvestmentOwnedBalancePrincipalAmount,n_mfp,N-MFP
/edgarSubmission/InvestmentOwnedPercentOfNetAssets,n_mfp,N-MFP
/edgarSubmission/isThisIlliquidSecurity,n_mfp,N-MFP
/edgarSubmission/valueOfSecurityExcludingValueOfCapitalSupportAgreement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/RepurchaseAgreement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/part2:,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/par,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/enhancementsList/enhancement/typeOfEnhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/enhancementsList/enhancement/typeOfEnhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioS/enhancementsList/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioS/enhancementsList/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/enhancementsList/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/enhancementsList/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/guarantorList/guarantor/O,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/enhancementsList/enhancement/Provider/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/enhancementsList/enhancement/Provider/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/enhancementsList/enhancement/typeOfEnhancement/enhancementProviderList/Provider/enhancementProvider,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioS/enhancementsList/enhancement/enhancementProviderList/Provider/enhancementProvider,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/enhancementsList/enhancement/enhancementProviderList/Provider/enhancementProvider,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/demandFeatureIssuerList/demandFeatureIssuer/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioS/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioS/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/scheduleOfPortfolioS/enhancementsList/enhancement/typeOfEnhancement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementL/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatureIssuer/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/enhancementsList/enhancement/typeOfEnhancement,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/guarantorList/guarantor/O,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/InvestmentTypeDomain/guarantorList/guarantor/O,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/pa/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/pa/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/demandFeatureIssuerList/demandFeatureIssuer/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolio/guarantorList/guarantor/O,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/part2/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/part2/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleO/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleO/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/categoryOfInvestmentDesc,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/CashCollateralForBorrowedSecuritie,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/designatedNRSROLi/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/designatedNRSROLi/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFea/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFea/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatur/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/demandFeatureIssuerList/demandFeatur/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/gua/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/scheduleOfPortfolioSecurities/gua/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/part2:/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/part2:/enhancement/enhancementProviderList/Provider/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementL/RepurchaseAgreement/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementL/RepurchaseAgreement/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementL/RepurchaseAgreement/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementL/RepurchaseAgreement/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementL/RepurchaseAgreement/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgree/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgree/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgree/CR,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgree/CashCollateralForBorrowedSecurities,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgree/InvestmentIssuer,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgree/InvestmentTypeDomain,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/RepurchaseAgreement/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfo/guarantorList/guarantor/NRSRORatingList/NRSRORating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfo/guarantorList/guarantor/NRSRORatingList/NRSRORating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/demandFeatureIssuerList/part2:/NRSRORatingList/NRSROSRating/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/demandFeatureIssuerList/part2:/NRSRORatingList/NRSROSRating/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/part2:/enhancement/enhancementProviderList/Provider/enhancementProvider,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/repurchaseAgreementList/RepurchaseAgreement/CashCollateralForBorrowedSecuri,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSecurities/InvestmentOwnedBalancePrincipalAmoun,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/designatedNRSROList/designatedNRSRO/R,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/designatedNRSROList/designatedNRSRO/RAN,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecurities/RepurchaseAgreement/InvestmentMaturityDate/date,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/RepurchaseAgreement/AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,n_mfp,N-MFP
/edgarSubmission/scheduleOfPortfolioSecuritiesList/scheduleOfPortfolioSe/repurchaseAgreementList/RepurchaseAgreement/RepurchaseAgreement/CR,n_mfp,N-MFP
